run_timestamp,origin,destination,price,currency,depart_date,return_date,airlines,stops,duration,trip_name
2026-05-08T16:38:28,SEA,XIY,1413.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,28 hr 11 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1413.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,27 hr 9 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1442.0,USD,2026-09-06,2026-09-20,"Alaska, Cathay Pacific",2,27 hr 34 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1577.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",1,31 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1581.0,USD,2026-09-06,2026-09-20,"Delta, Korean Air",1,31 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1587.0,USD,2026-09-06,2026-09-20,"Delta, Korean Air",2,26 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1587.0,USD,2026-09-06,2026-09-20,"Delta, Korean Air",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1678.0,USD,2026-09-06,2026-09-20,"Alaska, Cathay Pacific",2,26 hr 12 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1697.0,USD,2026-09-06,2026-09-20,"Alaska, Korean Air",1,30 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1701.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,29 hr 28 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1701.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,27 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1701.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,26 hr 1 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1920.0,USD,2026-09-06,2026-09-20,"Alaska, China Southern",2,27 hr 36 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2354.0,USD,2026-09-06,2026-09-20,"EVA Air, Cathay Pacific",2,23 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2354.0,USD,2026-09-06,2026-09-20,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2522.0,USD,2026-09-06,2026-09-20,"EVA Air, STARLUX Airlines, Cathay Pacific",2,23 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2522.0,USD,2026-09-06,2026-09-20,"EVA Air, STARLUX Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2570.0,USD,2026-09-06,2026-09-20,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2684.0,USD,2026-09-06,2026-09-20,"United, Korean Air",2,27 hr 8 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2684.0,USD,2026-09-06,2026-09-20,"United, Korean Air",2,24 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2691.0,USD,2026-09-06,2026-09-20,"EVA Air, Cathay Pacific",2,23 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2701.0,USD,2026-09-06,2026-09-20,"EVA Air, China Airlines, Cathay Pacific",2,23 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2701.0,USD,2026-09-06,2026-09-20,"EVA Air, China Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2738.0,USD,2026-09-06,2026-09-20,"Air Canada, Air China",2,25 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2738.0,USD,2026-09-06,2026-09-20,"Air Canada, Air China",2,20 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2845.0,USD,2026-09-06,2026-09-20,"EVA Air, XiamenAir",2,26 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2845.0,USD,2026-09-06,2026-09-20,"EVA Air, XiamenAir",2,28 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2845.0,USD,2026-09-06,2026-09-20,"EVA Air, XiamenAir",2,25 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2845.0,USD,2026-09-06,2026-09-20,"EVA Air, XiamenAir",2,27 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2909.0,USD,2026-09-06,2026-09-20,"EVA Air, China Southern",2,26 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2968.0,USD,2026-09-06,2026-09-20,"EVA Air, Hainan",2,28 hr 50 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2968.0,USD,2026-09-06,2026-09-20,"EVA Air, Hainan",2,27 hr 50 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2968.0,USD,2026-09-06,2026-09-20,"EVA Air, Hainan",2,30 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3082.0,USD,2026-09-06,2026-09-20,"Alaska, Air Canada, Air China",2,21 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3314.0,USD,2026-09-06,2026-09-20,"United, Asiana Airlines",2,27 hr 48 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3315.0,USD,2026-09-06,2026-09-20,"United, Asiana Airlines",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3469.0,USD,2026-09-06,2026-09-20,"United, Air China",2,24 hr 9 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,4406.0,USD,2026-09-06,2026-09-20,"United, Asiana Airlines",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5625.0,USD,2026-09-06,2026-09-20,"Delta, Cathay Pacific",2,26 hr 10 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5833.0,USD,2026-09-06,2026-09-20,"STARLUX Airlines, China Airlines, Cathay Pacific",2,22 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5833.0,USD,2026-09-06,2026-09-20,"STARLUX Airlines, EVA Air, Cathay Pacific",2,22 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,7990.0,USD,2026-09-06,2026-09-20,"China Airlines, EVA Air, Hainan",2,27 hr 25 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,7990.0,USD,2026-09-06,2026-09-20,"China Airlines, Hainan",2,27 hr 25 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,9542.0,USD,2026-09-06,2026-09-20,"Lufthansa, Air China",2,30 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,9554.0,USD,2026-09-06,2026-09-20,"Lufthansa, Air China",2,35 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,9554.0,USD,2026-09-06,2026-09-20,"Lufthansa, Air China",2,35 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,11382.0,USD,2026-09-06,2026-09-20,"China Airlines, China Southern",2,26 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,12303.0,USD,2026-09-06,2026-09-20,"ANA, Korean Air",2,28 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,12414.0,USD,2026-09-06,2026-09-20,"ANA, Korean Air, Asiana Airlines",2,28 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,12499.0,USD,2026-09-06,2026-09-20,"ANA, Asiana Airlines",2,28 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,986.0,USD,2026-09-06,2026-09-20,"Korean Air, Asiana Airlines",1,32 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,986.0,USD,2026-09-06,2026-09-20,"Delta, Asiana Airlines",1,32 hr 10 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1186.0,USD,2026-09-06,2026-09-20,Korean Air,1,31 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1391.0,USD,2026-09-06,2026-09-20,"Alaska, Korean Air",2,25 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1413.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,32 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,1413.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,29 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1413.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,28 hr 11 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1413.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,27 hr 9 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1442.0,USD,2026-09-06,2026-09-20,"Alaska, Cathay Pacific",2,27 hr 34 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1577.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",1,31 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1581.0,USD,2026-09-06,2026-09-20,"Delta, Korean Air",1,31 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1587.0,USD,2026-09-06,2026-09-20,"Delta, Korean Air",2,26 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1587.0,USD,2026-09-06,2026-09-20,"Delta, Korean Air",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1678.0,USD,2026-09-06,2026-09-20,"Alaska, Cathay Pacific",2,26 hr 12 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1697.0,USD,2026-09-06,2026-09-20,"Alaska, Korean Air",1,30 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1701.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,29 hr 28 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1701.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,27 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1701.0,USD,2026-09-06,2026-09-20,"Alaska, Asiana Airlines",2,26 hr 1 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1920.0,USD,2026-09-06,2026-09-20,"Alaska, China Southern",2,27 hr 36 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2354.0,USD,2026-09-06,2026-09-20,"EVA Air, Cathay Pacific",2,23 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2354.0,USD,2026-09-06,2026-09-20,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2522.0,USD,2026-09-06,2026-09-20,"EVA Air, STARLUX Airlines, Cathay Pacific",2,23 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2522.0,USD,2026-09-06,2026-09-20,"EVA Air, STARLUX Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2570.0,USD,2026-09-06,2026-09-20,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2684.0,USD,2026-09-06,2026-09-20,"United, Korean Air",2,27 hr 8 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2684.0,USD,2026-09-06,2026-09-20,"United, Korean Air",2,24 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2691.0,USD,2026-09-06,2026-09-20,"EVA Air, Cathay Pacific",2,23 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2701.0,USD,2026-09-06,2026-09-20,"EVA Air, China Airlines, Cathay Pacific",2,23 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2701.0,USD,2026-09-06,2026-09-20,"EVA Air, China Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2738.0,USD,2026-09-06,2026-09-20,"Air Canada, Air China",2,25 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2738.0,USD,2026-09-06,2026-09-20,"Air Canada, Air China",2,20 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2845.0,USD,2026-09-06,2026-09-20,"EVA Air, XiamenAir",2,26 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2845.0,USD,2026-09-06,2026-09-20,"EVA Air, XiamenAir",2,28 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2845.0,USD,2026-09-06,2026-09-20,"EVA Air, XiamenAir",2,25 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2845.0,USD,2026-09-06,2026-09-20,"EVA Air, XiamenAir",2,27 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2909.0,USD,2026-09-06,2026-09-20,"EVA Air, China Southern",2,26 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2968.0,USD,2026-09-06,2026-09-20,"EVA Air, Hainan",2,28 hr 50 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2968.0,USD,2026-09-06,2026-09-20,"EVA Air, Hainan",2,27 hr 50 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2968.0,USD,2026-09-06,2026-09-20,"EVA Air, Hainan",2,30 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3082.0,USD,2026-09-06,2026-09-20,"Alaska, Air Canada, Air China",2,21 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3314.0,USD,2026-09-06,2026-09-20,"United, Asiana Airlines",2,27 hr 48 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3315.0,USD,2026-09-06,2026-09-20,"United, Asiana Airlines",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3469.0,USD,2026-09-06,2026-09-20,"United, Air China",2,24 hr 9 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,4406.0,USD,2026-09-06,2026-09-20,"United, Asiana Airlines",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5625.0,USD,2026-09-06,2026-09-20,"Delta, Cathay Pacific",2,26 hr 10 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5833.0,USD,2026-09-06,2026-09-20,"STARLUX Airlines, China Airlines, Cathay Pacific",2,22 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5833.0,USD,2026-09-06,2026-09-20,"STARLUX Airlines, EVA Air, Cathay Pacific",2,22 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,7990.0,USD,2026-09-06,2026-09-20,"China Airlines, EVA Air, Hainan",2,27 hr 25 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,7990.0,USD,2026-09-06,2026-09-20,"China Airlines, Hainan",2,27 hr 25 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,9542.0,USD,2026-09-06,2026-09-20,"Lufthansa, Air China",2,30 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,9554.0,USD,2026-09-06,2026-09-20,"Lufthansa, Air China",2,35 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,9554.0,USD,2026-09-06,2026-09-20,"Lufthansa, Air China",2,35 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,11382.0,USD,2026-09-06,2026-09-20,"China Airlines, China Southern",2,26 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,12303.0,USD,2026-09-06,2026-09-20,"ANA, Korean Air",2,28 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,12414.0,USD,2026-09-06,2026-09-20,"ANA, Korean Air, Asiana Airlines",2,28 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,12499.0,USD,2026-09-06,2026-09-20,"ANA, Asiana Airlines",2,28 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,934.0,USD,2026-09-07,2026-09-18,Asiana Airlines,1,21 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,1223.0,USD,2026-09-07,2026-09-18,"Asiana Airlines, Korean Air",1,20 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1236.0,USD,2026-09-07,2026-09-18,Korean Air,1,31 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1241.0,USD,2026-09-07,2026-09-18,"Alaska, Korean Air",2,25 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1631.0,USD,2026-09-07,2026-09-18,"Delta, Korean Air",1,31 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1635.0,USD,2026-09-07,2026-09-18,"Alaska, Cathay Pacific",2,27 hr 34 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1636.0,USD,2026-09-07,2026-09-18,"Alaska, Korean Air",2,26 hr 12 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1637.0,USD,2026-09-07,2026-09-18,"Delta, Korean Air",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1673.0,USD,2026-09-07,2026-09-18,"Alaska, Korean Air",1,30 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1711.0,USD,2026-09-07,2026-09-18,"Asiana Airlines, Korean Air",1,44 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1756.0,USD,2026-09-07,2026-09-18,"United, Asiana Airlines",2,49 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1871.0,USD,2026-09-07,2026-09-18,"Alaska, Cathay Pacific",2,26 hr 12 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1926.0,USD,2026-09-07,2026-09-18,"Alaska, China Southern",2,27 hr 36 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1959.0,USD,2026-09-07,2026-09-18,Cathay Pacific,1,35 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2293.0,USD,2026-09-07,2026-09-18,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2456.0,USD,2026-09-07,2026-09-18,"EVA Air, STARLUX Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2504.0,USD,2026-09-07,2026-09-18,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2513.0,USD,2026-09-07,2026-09-18,"EVA Air, China Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2651.0,USD,2026-09-07,2026-09-18,"EVA Air, XiamenAir",2,27 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2711.0,USD,2026-09-07,2026-09-18,"Air Canada, Air China",2,25 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2711.0,USD,2026-09-07,2026-09-18,"Air Canada, Air China",2,20 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2840.0,USD,2026-09-07,2026-09-18,"Alaska, Air China",2,21 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2840.0,USD,2026-09-07,2026-09-18,"Alaska, Air Canada, Air China",2,21 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2916.0,USD,2026-09-07,2026-09-18,"Air Canada, Air China",2,25 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3419.0,USD,2026-09-07,2026-09-18,"United, Air China",2,24 hr 9 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3433.0,USD,2026-09-07,2026-09-18,"United, Air China",2,37 hr 53 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3433.0,USD,2026-09-07,2026-09-18,"United, Air China",2,35 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3570.0,USD,2026-09-07,2026-09-18,"United, Korean Air",2,24 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,4395.0,USD,2026-09-07,2026-09-18,"JAL, Malaysia Airlines, Cathay Pacific",3,58 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,4464.0,USD,2026-09-07,2026-09-18,"United, Asiana Airlines",2,49 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,4551.0,USD,2026-09-07,2026-09-18,"JAL, Malaysia Airlines, Cathay Pacific",3,58 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5309.0,USD,2026-09-07,2026-09-18,"Alaska, China Airlines, Cathay Pacific",3,24 hr 31 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5625.0,USD,2026-09-07,2026-09-18,"Delta, Cathay Pacific",2,26 hr 10 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,934.0,USD,2026-09-07,2026-09-18,Asiana Airlines,1,21 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,1223.0,USD,2026-09-07,2026-09-18,"Asiana Airlines, Korean Air",1,20 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1236.0,USD,2026-09-07,2026-09-18,Korean Air,1,31 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1631.0,USD,2026-09-07,2026-09-18,"Delta, Korean Air",1,31 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1635.0,USD,2026-09-07,2026-09-18,"Alaska, Cathay Pacific",2,27 hr 34 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1636.0,USD,2026-09-07,2026-09-18,"Alaska, Korean Air",2,26 hr 12 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1637.0,USD,2026-09-07,2026-09-18,"Delta, Korean Air",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1673.0,USD,2026-09-07,2026-09-18,"Alaska, Korean Air",1,30 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1711.0,USD,2026-09-07,2026-09-18,"Asiana Airlines, Korean Air",1,44 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1756.0,USD,2026-09-07,2026-09-18,"United, Asiana Airlines",2,49 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1871.0,USD,2026-09-07,2026-09-18,"Alaska, Cathay Pacific",2,26 hr 12 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1926.0,USD,2026-09-07,2026-09-18,"Alaska, China Southern",2,27 hr 36 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1959.0,USD,2026-09-07,2026-09-18,Cathay Pacific,1,35 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2293.0,USD,2026-09-07,2026-09-18,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2456.0,USD,2026-09-07,2026-09-18,"EVA Air, STARLUX Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2504.0,USD,2026-09-07,2026-09-18,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2513.0,USD,2026-09-07,2026-09-18,"EVA Air, China Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2651.0,USD,2026-09-07,2026-09-18,"EVA Air, XiamenAir",2,27 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2711.0,USD,2026-09-07,2026-09-18,"Air Canada, Air China",2,25 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2711.0,USD,2026-09-07,2026-09-18,"Air Canada, Air China",2,20 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2840.0,USD,2026-09-07,2026-09-18,"Alaska, Air China",2,21 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2840.0,USD,2026-09-07,2026-09-18,"Alaska, Air Canada, Air China",2,21 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2916.0,USD,2026-09-07,2026-09-18,"Air Canada, Air China",2,25 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3419.0,USD,2026-09-07,2026-09-18,"United, Air China",2,24 hr 9 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3433.0,USD,2026-09-07,2026-09-18,"United, Air China",2,37 hr 53 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3433.0,USD,2026-09-07,2026-09-18,"United, Air China",2,35 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,3570.0,USD,2026-09-07,2026-09-18,"United, Korean Air",2,24 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,4395.0,USD,2026-09-07,2026-09-18,"JAL, Malaysia Airlines, Cathay Pacific",3,58 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,4464.0,USD,2026-09-07,2026-09-18,"United, Asiana Airlines",2,49 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,4551.0,USD,2026-09-07,2026-09-18,"JAL, Malaysia Airlines, Cathay Pacific",3,58 hr 15 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5309.0,USD,2026-09-07,2026-09-18,"Alaska, China Airlines, Cathay Pacific",3,24 hr 31 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,5625.0,USD,2026-09-07,2026-09-18,"Delta, Cathay Pacific",2,26 hr 10 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1481.0,USD,2026-09-07,2026-09-19,Korean Air,1,31 hr 40 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1586.0,USD,2026-09-07,2026-09-19,"Alaska, Korean Air",2,25 hr 23 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1661.0,USD,2026-09-07,2026-09-19,Asiana Airlines,1,21 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,1920.0,USD,2026-09-07,2026-09-19,"Alaska, China Southern",2,27 hr 36 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1965.0,USD,2026-09-07,2026-09-19,"Asiana Airlines, Korean Air",1,20 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1981.0,USD,2026-09-07,2026-09-19,"Delta, Korean Air",1,31 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1986.0,USD,2026-09-07,2026-09-19,"Alaska, Korean Air",2,26 hr 12 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,1987.0,USD,2026-09-07,2026-09-19,"Delta, Korean Air",2,25 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2093.0,USD,2026-09-07,2026-09-19,"Alaska, Korean Air",1,30 hr 55 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2293.0,USD,2026-09-07,2026-09-19,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2456.0,USD,2026-09-07,2026-09-19,"EVA Air, STARLUX Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2460.0,USD,2026-09-07,2026-09-19,"Asiana Airlines, Korean Air",1,44 hr 20 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2504.0,USD,2026-09-07,2026-09-19,"EVA Air, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2513.0,USD,2026-09-07,2026-09-19,"EVA Air, China Airlines, Cathay Pacific",2,22 hr,Fall trip
2026-05-08T16:38:28,SEA,XIY,2568.0,USD,2026-09-07,2026-09-19,"Alaska, Cathay Pacific",2,27 hr 34 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2585.0,USD,2026-09-07,2026-09-19,"United, Asiana Airlines",2,49 hr 35 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2651.0,USD,2026-09-07,2026-09-19,"EVA Air, XiamenAir",2,27 hr 5 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2724.0,USD,2026-09-07,2026-09-19,"Air Canada, Air China",2,25 hr 30 min,Fall trip
2026-05-08T16:38:28,SEA,XIY,2724.0,USD,2026-09-07,2026-09-19,"Air Canada, Air China",2,20 hr 30 min,Fall trip
